timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1.60712E+12,1872,GetDistribution,200,OK,Thread Group 2-5528,text,TRUE,,374,307,30,30,1872,0,1290
1.60712E+12,729,home-page,200,OK,Thread Group 2-5519,text,TRUE,,404,169,29,29,729,0,359
1.60712E+12,1727,GetDistribution,200,OK,Thread Group 2-5531,text,TRUE,,374,307,29,29,1727,0,1112
1.60712E+12,1827,GetDistribution,200,OK,Thread Group 2-5530,text,TRUE,,374,307,28,28,1827,0,1140
1.60712E+12,1729,GetDistribution,200,OK,Thread Group 2-5532,text,TRUE,,374,307,29,29,1729,0,1109
1.60712E+12,1980,GetDistribution,200,OK,Thread Group 2-5529,text,TRUE,,374,307,29,29,1980,0,1218
1.60712E+12,729,home-page,200,OK,Thread Group 2-5523,text,TRUE,,404,169,29,29,729,0,360
1.60712E+12,744,home-page,200,OK,Thread Group 2-5522,text,TRUE,,404,169,29,29,744,0,365
1.60712E+12,1789,GetDistribution,200,OK,Thread Group 2-5533,text,TRUE,,374,307,28,28,1788,0,1117
1.60712E+12,1723,GetDistribution,200,OK,Thread Group 2-5534,text,TRUE,,374,307,28,28,1723,0,1109
1.60712E+12,728,home-page,200,OK,Thread Group 2-5524,text,TRUE,,404,169,30,30,728,0,359
1.60712E+12,1738,GetDistribution,200,OK,Thread Group 2-5535,text,TRUE,,374,307,29,29,1738,0,1129
1.60712E+12,732,home-page,200,OK,Thread Group 2-5527,text,TRUE,,404,169,29,29,732,0,363
1.60712E+12,1736,GetDistribution,200,OK,Thread Group 2-5536,text,TRUE,,374,307,29,29,1736,0,1108
1.60712E+12,1744,GetDistribution,200,OK,Thread Group 2-5537,text,TRUE,,374,307,28,28,1744,0,1117
1.60712E+12,1721,GetDistribution,200,OK,Thread Group 2-5539,text,TRUE,,374,307,29,29,1721,0,1119
1.60712E+12,1831,GetDistribution,200,OK,Thread Group 2-5538,text,TRUE,,374,307,30,30,1831,0,1131
1.60712E+12,1753,GetDistribution,200,OK,Thread Group 2-5540,text,TRUE,,374,307,31,31,1753,0,1131
1.60712E+12,732,home-page,200,OK,Thread Group 2-5530,text,TRUE,,404,169,31,31,732,0,360
1.60712E+12,728,home-page,200,OK,Thread Group 2-5532,text,TRUE,,404,169,31,31,728,0,359
1.60712E+12,735,home-page,200,OK,Thread Group 2-5529,text,TRUE,,404,169,31,31,735,0,363
1.60712E+12,1778,GetDistribution,200,OK,Thread Group 2-5541,text,TRUE,,374,307,30,30,1778,0,1110
1.60712E+12,741,home-page,200,OK,Thread Group 2-5533,text,TRUE,,404,169,30,30,741,0,367
1.60712E+12,759,home-page,200,OK,Thread Group 2-5534,text,TRUE,,404,169,29,29,759,0,375
1.60712E+12,1861,GetDistribution,200,OK,Thread Group 2-5542,text,TRUE,,374,307,29,29,1861,0,1106
1.60712E+12,1741,GetDistribution,200,OK,Thread Group 2-5544,text,TRUE,,374,307,28,28,1741,0,1119
1.60712E+12,1850,GetDistribution,200,OK,Thread Group 2-5543,text,TRUE,,374,307,27,27,1850,0,1116
1.60712E+12,1733,GetDistribution,200,OK,Thread Group 2-5545,text,TRUE,,374,307,28,28,1733,0,1116
1.60712E+12,735,home-page,200,OK,Thread Group 2-5537,text,TRUE,,404,169,29,29,735,0,358
1.60712E+12,790,home-page,200,OK,Thread Group 2-5539,text,TRUE,,404,169,30,30,790,0,372
1.60712E+12,754,home-page,200,OK,Thread Group 2-5538,text,TRUE,,404,169,30,30,754,0,364
1.60712E+12,1957,GetDistribution,200,OK,Thread Group 2-5546,text,TRUE,,373,307,30,30,1957,0,1130
1.60712E+12,1881,GetDistribution,200,OK,Thread Group 2-5547,text,TRUE,,373,307,30,30,1881,0,1129
1.60712E+12,1739,GetDistribution,200,OK,Thread Group 2-5549,text,TRUE,,373,307,30,30,1739,0,1113
1.60712E+12,1853,GetDistribution,200,OK,Thread Group 2-5548,text,TRUE,,373,307,29,29,1853,0,1117
1.60712E+12,1815,GetDistribution,200,OK,Thread Group 2-5550,text,TRUE,,373,307,29,29,1815,0,1117
1.60712E+12,839,home-page,200,OK,Thread Group 2-5540,text,TRUE,,404,169,29,29,839,0,466
1.60712E+12,1774,GetDistribution,200,OK,Thread Group 2-5551,text,TRUE,,373,307,28,28,1774,0,1123
1.60712E+12,1752,GetDistribution,200,OK,Thread Group 2-5552,text,TRUE,,373,307,29,29,1752,0,1131
1.60712E+12,1719,GetDistribution,200,OK,Thread Group 2-5553,text,TRUE,,373,307,29,29,1719,0,1124
1.60712E+12,738,home-page,200,OK,Thread Group 2-5543,text,TRUE,,404,169,30,30,738,0,364
1.60712E+12,1748,GetDistribution,200,OK,Thread Group 2-5554,text,TRUE,,373,307,30,30,1748,0,1112
1.60712E+12,740,home-page,200,OK,Thread Group 2-5545,text,TRUE,,404,169,29,29,740,0,367
